protein_id,f_value,model,avg_confidence
Q5T0N1,F1,model_v4,76.34702943800174
Q5T0N5,F1,model_v4,79.16761983471073
Q5T0T0,F1,model_v4,70.78615120274918
Q5T0U0,F1,model_v4,88.13311355311356
Q5T0W9,F1,model_v4,51.555469831849706
Q5T0Z8,F1,model_v4,47.23360269360267
Q5T124,F1,model_v4,71.86723076923091
Q5T160,F1,model_v4,89.31780276816603
Q5T197,F1,model_v4,79.16788951841353
Q5T1A1,F1,model_v4,72.63808538163003
Q5T1B0,F1,model_v4,70.3961166007905
Q5T1C6,F1,model_v4,83.94324999999995
Q5T1H1,F1,model_v4,55.57703571428575
Q5T1H1,F10,model_v4,76.16569963369967
Q5T1H1,F2,model_v4,50.22340714285711
Q5T1H1,F3,model_v4,46.60094285714274
Q5T1H1,F4,model_v4,49.00821428571437
Q5T1H1,F5,model_v4,50.78975714285702
Q5T1H1,F6,model_v4,52.014471428571426
Q5T1H1,F7,model_v4,53.476771428571425
Q5T1H1,F8,model_v4,59.510228571428605
Q5T1H1,F9,model_v4,67.81552142857144
Q5T1J5,F1,model_v4,60.793708609271526
Q5T1J6,F1,model_v4,44.40357142857142
Q5T1M5,F1,model_v4,63.528400328137884
Q5T1N1,F1,model_v4,49.27868421052631
Q5T1Q4,F1,model_v4,78.08220588235294
Q5T1R4,F1,model_v4,37.779060681629204
Q5T1S8,F1,model_v4,65.35117647058819
Q5T1V6,F1,model_v4,78.59760904684978
Q5T200,F1,model_v4,46.49901678657069
Q5T215,F1,model_v4,87.79580110497237
Q5T230,F1,model_v4,65.88105571847505
Q5T280,F1,model_v4,88.06856382978724
Q5T292,F1,model_v4,62.02609523809528
Q5T2D2,F1,model_v4,62.800031152647946
Q5T2D3,F1,model_v4,70.60826633165826
Q5T2E6,F1,model_v4,84.3248330914368
Q5T2L2,F1,model_v4,93.17015503875973
Q5T2N8,F1,model_v4,83.71306569343064
Q5T2Q4,F1,model_v4,67.7426315789474
Q5T2R2,F1,model_v4,78.712
Q5T2S8,F1,model_v4,81.08615900383134
Q5T2T1,F1,model_v4,80.74720486111114
Q5T2W1,F1,model_v4,78.25614643545282
Q5T319,F1,model_v4,48.245065789473685
Q5T3F8,F1,model_v4,72.14830528846154
Q5T3I0,F1,model_v4,57.65598654708524
Q5T3J3,F1,model_v4,47.87196358907675
Q5T3U5,F1,model_v4,81.31007372654155
Q5T3Y7,F1,model_v4,55.86397959183675
Q5T440,F1,model_v4,84.84702247191014
Q5T442,F1,model_v4,67.18706150341684
Q5T447,F1,model_v4,83.62897793263639
Q5T481,F1,model_v4,48.03405052974739
Q5T4B2,F1,model_v4,89.21648739495802
Q5T4D3,F1,model_v4,92.43326585695006
Q5T4F4,F1,model_v4,70.20970802919709
Q5T4F7,F1,model_v4,81.58085173501577
Q5T4H9,F1,model_v4,53.366323529411815
Q5T4I8,F1,model_v4,57.19881578947369
Q5T4S7,F1,model_v4,78.40456428571432
Q5T4S7,F10,model_v4,72.01216428571432
Q5T4S7,F11,model_v4,70.18644285714284
Q5T4S7,F12,model_v4,67.55209999999998
Q5T4S7,F13,model_v4,69.67149285714288
Q5T4S7,F14,model_v4,71.59622857142855
Q5T4S7,F15,model_v4,74.32487857142848
Q5T4S7,F16,model_v4,79.5747785714286
Q5T4S7,F17,model_v4,79.6646785714285
Q5T4S7,F18,model_v4,82.00480714285719
Q5T4S7,F19,model_v4,79.50612142857146
Q5T4S7,F2,model_v4,80.98264285714295
Q5T4S7,F20,model_v4,81.77221981200275
Q5T4S7,F3,model_v4,79.18957142857131
Q5T4S7,F4,model_v4,80.23648571428583
Q5T4S7,F5,model_v4,81.76189285714285
Q5T4S7,F6,model_v4,81.26196428571443
Q5T4S7,F7,model_v4,80.69846428571425
Q5T4S7,F8,model_v4,76.48167142857152
Q5T4S7,F9,model_v4,70.34638571428582
Q5T4T1,F1,model_v4,88.92000000000004
Q5T4T6,F1,model_v4,65.59257389162563
Q5T4W7,F1,model_v4,75.0543181818182
Q5T5A4,F1,model_v4,72.71349112426032
Q5T5A8,F1,model_v4,56.97191489361701
Q5T5B0,F1,model_v4,59.03565217391305
Q5T5C0,F1,model_v4,78.06895742832326
Q5T5D7,F1,model_v4,71.18619047619042
Q5T5F5,F1,model_v4,49.621627906976755
Q5T5J6,F1,model_v4,60.70510000000002
Q5T5M9,F1,model_v4,72.77583333333331
Q5T5N4,F1,model_v4,69.87362473347547
Q5T5P2,F1,model_v4,45.81233659289751
Q5T5S1,F1,model_v4,81.81333333333339
Q5T5U3,F1,model_v4,45.021026557711956
Q5T5X7,F1,model_v4,64.2642995169082
Q5T5Y3,F1,model_v4,55.14260923845197
Q5T601,F1,model_v4,76.7731758241759
Q5T619,F1,model_v4,59.28707746478873
Q5T653,F1,model_v4,85.41665573770497
Q5T655,F1,model_v4,79.65630733944958
Q5T681,F1,model_v4,63.4762331838565
Q5T686,F1,model_v4,71.46795918367347
Q5T6C5,F1,model_v4,53.74743767313018
Q5T6F0,F1,model_v4,84.58657836644593
Q5T6F2,F1,model_v4,42.81706881143875
Q5T6J7,F1,model_v4,88.58358288770046
Q5T6L9,F1,model_v4,90.73973451327434
Q5T6M2,F1,model_v4,49.14951219512196
Q5T6R2,F1,model_v4,48.39601449275365
Q5T6S3,F1,model_v4,69.09794827586201
Q5T6V5,F1,model_v4,96.12199413489736
Q5T6X4,F1,model_v4,61.907654320987646
Q5T6X5,F1,model_v4,84.208142548596
Q5T700,F1,model_v4,83.53512195121951
Q5T742,F1,model_v4,54.48729508196722
Q5T749,F1,model_v4,50.45782383419691
Q5T750,F1,model_v4,45.011280000000035
Q5T751,F1,model_v4,52.36906779661016
Q5T752,F1,model_v4,52.31008771929823
Q5T753,F1,model_v4,52.27618644067797
Q5T754,F1,model_v4,51.924491525423754
Q5T764,F1,model_v4,93.40280590717299
Q5T7B8,F1,model_v4,52.054451754386
Q5T7M4,F1,model_v4,73.34834437086093
Q5T7M9,F1,model_v4,83.58058411214952
Q5T7N2,F1,model_v4,55.14716763005779
Q5T7N3,F1,model_v4,57.498331658291455
Q5T7N8,F1,model_v4,57.65818604651157
Q5T7P2,F1,model_v4,52.88381818181817
Q5T7P3,F1,model_v4,51.58694915254236
Q5T7P6,F1,model_v4,66.75198529411762
Q5T7P8,F1,model_v4,73.32937254901958
Q5T7R7,F1,model_v4,62.5065326633166
Q5T7V8,F1,model_v4,70.7490785907859
Q5T7W0,F1,model_v4,64.572714884696
Q5T7W7,F1,model_v4,81.16843023255804
Q5T848,F1,model_v4,58.37302057613164
Q5T870,F1,model_v4,48.04508620689655
Q5T871,F1,model_v4,57.42663265306121
Q5T890,F1,model_v4,57.58696989109545
Q5T8A7,F1,model_v4,46.055310173697244
Q5T8D3,F1,model_v4,57.006835205992516
Q5T8I3,F1,model_v4,70.18138888888893
Q5T8I9,F1,model_v4,85.19521628498724
Q5T8P6,F1,model_v4,58.13571996027807
Q5T8R8,F1,model_v4,46.12603389830506
Q5T953,F1,model_v4,55.5962871287128
Q5T9A4,F1,model_v4,76.62518518518526
Q5T9C2,F1,model_v4,68.83078125000003
Q5T9C9,F1,model_v4,83.64822335025377
Q5T9G4,F1,model_v4,86.06011764705882
Q5T9L3,F1,model_v4,82.8009242144178
Q5T9S5,F1,model_v4,71.36092159559838
Q5T9Z0,F1,model_v4,81.60153846153847
Q5TA31,F1,model_v4,70.37634042553195
Q5TA45,F1,model_v4,90.72338333333336
Q5TA50,F1,model_v4,93.47593457943927
Q5TA76,F1,model_v4,56.78561797752807
Q5TA77,F1,model_v4,57.257578947368366
Q5TA78,F1,model_v4,53.172121212121205
Q5TA79,F1,model_v4,52.998490566037745
Q5TA81,F1,model_v4,52.85490909090909
Q5TA82,F1,model_v4,52.59363636363636
Q5TA89,F1,model_v4,71.79072289156626
Q5TAA0,F1,model_v4,89.59115992970125
Q5TAB7,F1,model_v4,61.98226562499999
Q5TAG4,F1,model_v4,45.94212765957443
Q5TAH2,F1,model_v4,77.56790925266905
Q5TAP6,F1,model_v4,65.81532637075723
Q5TAQ9,F1,model_v4,74.83088777219426
Q5TAT6,F1,model_v4,57.965244072524335
Q5TAX3,F1,model_v4,62.99253649635031
Q5TB30,F1,model_v4,60.364032059186165
Q5TB80,F1,model_v4,62.526079828937945
Q5TBA9,F1,model_v4,80.30087857142844
Q5TBA9,F10,model_v4,64.53229183841711
Q5TBA9,F2,model_v4,79.11960714285719
Q5TBA9,F3,model_v4,76.07244999999999
Q5TBA9,F4,model_v4,74.99934999999995
Q5TBA9,F5,model_v4,71.96293571428575
Q5TBA9,F6,model_v4,70.90519285714296
Q5TBA9,F7,model_v4,62.721700000000006
Q5TBA9,F8,model_v4,60.05766428571421
Q5TBA9,F9,model_v4,61.79568571428563
Q5TBB1,F1,model_v4,76.50506410256418
Q5TBC7,F1,model_v4,85.66582822085887
Q5TBE3,F1,model_v4,64.68950495049505
Q5TBK1,F1,model_v4,77.82880658436214
Q5TC04,F1,model_v4,52.995684210526306
Q5TC12,F1,model_v4,74.82301829268295
Q5TC63,F1,model_v4,94.6941964285714
Q5TC79,F1,model_v4,54.86600397614316
Q5TC82,F1,model_v4,61.07199470432478
Q5TC84,F1,model_v4,70.63647450110868
Q5TCH4,F1,model_v4,89.93913294797689
Q5TCM9,F1,model_v4,52.06372881355935
Q5TCQ9,F1,model_v4,60.020749493585406
Q5TCS8,F1,model_v4,73.66165358451084
Q5TCX8,F1,model_v4,58.86837837837843
Q5TCY1,F1,model_v4,50.81501135503396
Q5TCZ1,F1,model_v4,56.49394527802297
Q5TD94,F1,model_v4,67.20912011173186
Q5TD97,F1,model_v4,90.0130281690141
Q5TDH0,F1,model_v4,79.62318295739348
Q5TDP6,F1,model_v4,77.25518664047141
Q5TEA3,F1,model_v4,84.01451996601531
Q5TEA6,F1,model_v4,85.17165697674416
Q5TEC3,F1,model_v4,64.37315596330275
Q5TEC6,F1,model_v4,86.03948529411765
Q5TEJ8,F1,model_v4,75.26136858475896
Q5TEU4,F1,model_v4,85.10353623188415
Q5TEZ4,F1,model_v4,64.64210526315786
Q5TEZ5,F1,model_v4,84.30282674772039
Q5TF21,F1,model_v4,64.2771700105597
Q5TF39,F1,model_v4,78.03086872586876
Q5TF58,F1,model_v4,67.58245647969052
Q5TFE4,F1,model_v4,88.22764835164836
Q5TFG8,F1,model_v4,73.26765765765767
Q5TG30,F1,model_v4,74.77487138263665
Q5TG53,F1,model_v4,51.10288461538464
Q5TG92,F1,model_v4,55.49460317460319
Q5TGI0,F1,model_v4,74.57674816625916
Q5TGI4,F1,model_v4,70.12346820809249
Q5TGJ6,F1,model_v4,63.713027888446206
Q5TGL8,F1,model_v4,70.14822510822513
Q5TGP6,F1,model_v4,77.39218150087262
Q5TGS1,F1,model_v4,62.149677419354866
Q5TGU0,F1,model_v4,66.89294117647059
Q5TGY1,F1,model_v4,71.32296529968458
Q5TGY3,F1,model_v4,38.65587024329381
Q5TGZ0,F1,model_v4,74.53474358974363
Q5TH69,F1,model_v4,65.10516306844266
Q5TH74,F1,model_v4,63.63823353293412
Q5THJ4,F1,model_v4,66.51198571428573
Q5THJ4,F10,model_v4,72.59215714285729
Q5THJ4,F11,model_v4,74.03322142857131
Q5THJ4,F12,model_v4,76.59083571428572
Q5THJ4,F13,model_v4,76.36452142857144
Q5THJ4,F14,model_v4,78.54817857142856
Q5THJ4,F15,model_v4,74.89057142857153
Q5THJ4,F16,model_v4,77.52981988472607
Q5THJ4,F2,model_v4,64.84557857142859
Q5THJ4,F3,model_v4,62.41321428571434
Q5THJ4,F4,model_v4,65.81072142857151
Q5THJ4,F5,model_v4,65.7952571428571
Q5THJ4,F6,model_v4,67.80762857142848
Q5THJ4,F7,model_v4,69.81644285714279
Q5THJ4,F8,model_v4,71.16367142857155
Q5THJ4,F9,model_v4,71.20614999999992
Q5THK1,F1,model_v4,34.90931194793123
Q5THR3,F1,model_v4,68.85630246502332
Q5TI25,F1,model_v4,40.14197611292074
Q5TIA1,F1,model_v4,83.28171114599681
Q5TID7,F1,model_v4,67.25831041257368
Q5TIE3,F1,model_v4,66.48869672131157
Q5TKA1,F1,model_v4,71.1796125461255
Q5TYM5,F1,model_v4,85.76456375838926
Q5TYW1,F1,model_v4,59.558876298394644
Q5TYW2,F1,model_v4,71.56710814094775
Q5TYX0,F1,model_v4,84.8750210084034
Q5TZ20,F1,model_v4,87.5698101265823
Q5TZA2,F1,model_v4,69.31778383738215
Q5TZF3,F1,model_v4,82.91210526315787
Q5TZJ5,F1,model_v4,38.75578322197484
Q5TZK3,F1,model_v4,48.05373983739836
Q5U3C3,F1,model_v4,90.0195622895623
Q5U4N7,F1,model_v4,59.57200000000002
Q5U4P2,F1,model_v4,74.64692307692307
Q5U5Q3,F1,model_v4,59.54576631259484
Q5U5R9,F1,model_v4,80.53389175257745
Q5U5X0,F1,model_v4,91.41009615384615
Q5U5X8,F1,model_v4,49.34391592920352
Q5U5Z8,F1,model_v4,72.16759423503335
Q5U623,F1,model_v4,56.07118768328442
Q5U649,F1,model_v4,80.33461224489794
Q5U651,F1,model_v4,70.85664589823463
Q5UAW9,F1,model_v4,81.45997014925364
Q5UCC4,F1,model_v4,78.0975572519084
Q5UE93,F1,model_v4,74.47547745358092
Q5UIP0,F1,model_v4,53.476395631068016
Q5VIR6,F1,model_v4,79.60941105769241
Q5VIY5,F1,model_v4,64.25088122605364
Q5VSD8,F1,model_v4,54.55607594936711
Q5VSG8,F1,model_v4,86.42617067833697
Q5VSL9,F1,model_v4,80.81738351254477
Q5VSP4,F1,model_v4,83.00604938271607
Q5VSR9,F1,model_v4,68.89833333333335
Q5VST6,F1,model_v4,92.40107638888888
Q5VST9,F1,model_v4,80.40315714285704
Q5VST9,F10,model_v4,84.52316428571432
Q5VST9,F11,model_v4,84.86476428571427
Q5VST9,F12,model_v4,83.43877857142854
Q5VST9,F13,model_v4,85.01235714285714
Q5VST9,F14,model_v4,84.05123571428568
Q5VST9,F15,model_v4,84.53389999999999
Q5VST9,F16,model_v4,84.32085714285714
Q5VST9,F17,model_v4,84.05954285714283
Q5VST9,F18,model_v4,81.52363571428566
Q5VST9,F19,model_v4,77.94797142857146
Q5VST9,F2,model_v4,80.88850714285708
Q5VST9,F20,model_v4,74.89407857142855
Q5VST9,F21,model_v4,73.08632857142862
Q5VST9,F22,model_v4,68.82747857142863
Q5VST9,F23,model_v4,61.85967142857136
Q5VST9,F24,model_v4,68.26577857142856
Q5VST9,F25,model_v4,73.64420000000017
Q5VST9,F26,model_v4,70.28903571428569
Q5VST9,F27,model_v4,70.97091428571426
Q5VST9,F28,model_v4,72.33159285714275
Q5VST9,F29,model_v4,70.1046071428571
Q5VST9,F3,model_v4,81.73900714285719
Q5VST9,F30,model_v4,61.913000000000046
Q5VST9,F31,model_v4,55.362542857142884
Q5VST9,F32,model_v4,52.62007142857132
Q5VST9,F33,model_v4,58.49575714285715
Q5VST9,F34,model_v4,56.40169590643275
Q5VST9,F4,model_v4,81.39836428571436
Q5VST9,F5,model_v4,83.12922857142858
Q5VST9,F6,model_v4,83.47723571428587
Q5VST9,F7,model_v4,82.26937142857145
Q5VST9,F8,model_v4,83.40090714285708
Q5VST9,F9,model_v4,83.42630000000001
Q5VSY0,F1,model_v4,71.29035519125686
Q5VT03,F1,model_v4,47.60110421836231
Q5VT06,F1,model_v4,49.94417857142852
Q5VT06,F10,model_v4,53.788914198936986
Q5VT06,F2,model_v4,52.42615714285711
Q5VT06,F3,model_v4,54.37350000000005
Q5VT06,F4,model_v4,54.58102857142867
Q5VT06,F5,model_v4,55.73239999999993
Q5VT06,F6,model_v4,54.38963571428575
Q5VT06,F7,model_v4,55.39384285714301
Q5VT06,F8,model_v4,55.07533571428578
Q5VT06,F9,model_v4,54.59781428571431
Q5VT25,F1,model_v4,75.06517321016165
Q5VT28,F1,model_v4,62.81432835820893
Q5VT33,F1,model_v4,51.9446835443038
Q5VT40,F1,model_v4,94.84513409961689
Q5VT52,F1,model_v4,47.29220396988367
Q5VT66,F1,model_v4,91.16741839762604
Q5VT79,F1,model_v4,94.332874617737
Q5VT97,F1,model_v4,51.39655778894471
Q5VT98,F1,model_v4,85.14574736842101
Q5VT99,F1,model_v4,86.50343537414956
Q5VTA0,F1,model_v4,76.28156118143461
Q5VTB9,F1,model_v4,58.56346289752647
Q5VTD9,F1,model_v4,63.966818181818205
Q5VTE0,F1,model_v4,87.17281385281383
Q5VTE6,F1,model_v4,74.67628676470589
Q5VTH2,F1,model_v4,76.41209039548025
Q5VTH9,F1,model_v4,67.87683962264154
Q5VTJ3,F1,model_v4,61.517052767052746
Q5VTL7,F1,model_v4,86.47238744884024
Q5VTL8,F1,model_v4,60.02641025641022
Q5VTM2,F1,model_v4,62.18046941678524
Q5VTQ0,F1,model_v4,81.04917888563052
Q5VTR2,F1,model_v4,74.51079999999992
Q5VTT2,F1,model_v4,64.81174672489081
Q5VTT5,F1,model_v4,77.91108559498959
Q5VTU8,F1,model_v4,86.51137254901961
Q5VTY9,F1,model_v4,93.15081135902638
Q5VU36,F1,model_v4,38.543422420193004
Q5VU43,F1,model_v4,57.02643222506394
Q5VU57,F1,model_v4,86.81176938369782
Q5VU65,F1,model_v4,79.29993114406777
Q5VU69,F1,model_v4,93.75415841584162
Q5VU92,F1,model_v4,78.42943844492436
Q5VU97,F1,model_v4,77.50971742543159
Q5VUA4,F1,model_v4,41.0799780605529
Q5VUB5,F1,model_v4,56.7973932584269
Q5VUD6,F1,model_v4,82.29937354988392
Q5VUE5,F1,model_v4,72.46372413793104
Q5VUG0,F1,model_v4,75.10535794183443
Q5VUJ5,F1,model_v4,63.432383107088995
Q5VUJ6,F1,model_v4,62.988797385620984
Q5VUJ9,F1,model_v4,64.74438661710039
Q5VUM1,F1,model_v4,65.69379629629631
Q5VUR7,F1,model_v4,71.14232077764275
Q5VUY0,F1,model_v4,94.81810810810818
Q5VUY2,F1,model_v4,95.93557739557741
Q5VV11,F1,model_v4,57.32382978723406
Q5VV16,F1,model_v4,56.45437500000002
Q5VV17,F1,model_v4,60.22286902286899
Q5VV41,F1,model_v4,70.08409026798306
Q5VV42,F1,model_v4,83.27207253886017
Q5VV43,F1,model_v4,70.12662313432828
Q5VV52,F1,model_v4,70.98555555555555
Q5VV63,F1,model_v4,80.54200870195788
Q5VV67,F1,model_v4,41.67362379807692
Q5VVB8,F1,model_v4,84.82031249999999
Q5VVC0,F1,model_v4,87.08844444444445
Q5VVH2,F1,model_v4,95.35055555555556
Q5VVH5,F1,model_v4,82.36273076923075
Q5VVJ2,F1,model_v4,63.70423913043488
Q5VVM6,F1,model_v4,69.63475095785442
Q5VVP1,F1,model_v4,38.63792256142958
Q5VVQ6,F1,model_v4,80.57701149425289
Q5VVS0,F1,model_v4,41.38645161290323
Q5VVW2,F1,model_v4,73.47358341559732
Q5VVX9,F1,model_v4,70.97847352024925
Q5VVY1,F1,model_v4,92.73300353356889
Q5VW00,F1,model_v4,79.63110151187901
Q5VW22,F1,model_v4,63.63058823529414
Q5VW32,F1,model_v4,92.12085158150848
Q5VW36,F1,model_v4,83.23143253747922
Q5VW38,F1,model_v4,69.70930000000001
Q5VWC8,F1,model_v4,86.60922413793095
Q5VWG9,F1,model_v4,56.0629171151775
Q5VWI1,F1,model_v4,57.81441979522188
Q5VWJ9,F1,model_v4,79.91929061784893
Q5VWK0,F1,model_v4,50.863918495297845
Q5VWK5,F1,model_v4,68.3517488076312
Q5VWM3,F1,model_v4,83.77467640918583
Q5VWM4,F1,model_v4,86.36763713080175
Q5VWM5,F1,model_v4,84.76600418410038
Q5VWM6,F1,model_v4,82.32308016877646
Q5VWN6,F1,model_v4,39.74565020576125
Q5VWP2,F1,model_v4,87.93531969309457
Q5VWP3,F1,model_v4,54.83069868995633
Q5VWQ0,F1,model_v4,62.35345386533667
Q5VWQ8,F1,model_v4,64.70664423885623
Q5VWT5,F1,model_v4,52.26237637362637
Q5VWW1,F1,model_v4,78.85898039215685
Q5VWX1,F1,model_v4,69.57323782234957
Q5VWZ2,F1,model_v4,95.47088607594937
Q5VX52,F1,model_v4,68.681568627451
Q5VX71,F1,model_v4,70.96959183673466
Q5VXD3,F1,model_v4,78.3362295081967
Q5VXH4,F1,model_v4,84.8465336134454
Q5VXH5,F1,model_v4,86.41090717299582
Q5VXI9,F1,model_v4,92.22256281407034
Q5VXJ0,F1,model_v4,92.8406766917294
Q5VXM1,F1,model_v4,78.71233853006687
Q5VXT5,F1,model_v4,79.3189338235294
Q5VXU1,F1,model_v4,76.28576923076925
Q5VXU3,F1,model_v4,73.85852678571428
Q5VXU9,F1,model_v4,48.87373268698052
Q5VY09,F1,model_v4,55.74042813455652
Q5VY43,F1,model_v4,68.48237222757956
Q5VY80,F1,model_v4,82.24398373983745
Q5VYJ5,F1,model_v4,71.23675324675332
Q5VYK3,F1,model_v4,83.5497181571818
Q5VYM1,F1,model_v4,39.18924003707141
Q5VYP0,F1,model_v4,38.401818856718684
Q5VYS4,F1,model_v4,74.72587458745873
Q5VYS8,F1,model_v4,66.17383946488296
Q5VYV0,F1,model_v4,59.23078703703703
Q5VYV7,F1,model_v4,54.89012254901964
Q5VYX0,F1,model_v4,96.78549707602339
Q5VYY1,F1,model_v4,94.45769633507852
Q5VYY2,F1,model_v4,89.38023640661946
Q5VZ03,F1,model_v4,91.92788461538464
Q5VZ18,F1,model_v4,58.6991919191919
Q5VZ19,F1,model_v4,73.0081693989071
Q5VZ46,F1,model_v4,42.39640336134452
Q5VZ52,F1,model_v4,92.45329192546585
Q5VZ66,F1,model_v4,79.27640995260671
Q5VZ72,F1,model_v4,85.58702928870287
Q5VZ89,F1,model_v4,63.787469879518056
Q5VZB9,F1,model_v4,56.70005952380956
Q5VZE5,F1,model_v4,89.69696551724127
Q5VZF2,F1,model_v4,64.88597855227881
Q5VZI3,F1,model_v4,69.38163742690053
Q5VZK9,F1,model_v4,68.32705324580603
Q5VZL5,F1,model_v4,59.113643410852696
Q5VZM2,F1,model_v4,81.5859090909091
Q5VZP5,F1,model_v4,54.369637305699484
Q5VZQ5,F1,model_v4,62.28548387096773
Q5VZR2,F1,model_v4,51.112091767881246
Q5VZR4,F1,model_v4,57.00200000000002
Q5VZT2,F1,model_v4,49.35567741935482
Q5VZV1,F1,model_v4,85.32174242424244
Q5VZY2,F1,model_v4,91.63055350553512
Q5W041,F1,model_v4,84.77933486238524
Q5W064,F1,model_v4,91.96136612021861
Q5W0A0,F1,model_v4,53.08028735632187
Q5W0B1,F1,model_v4,56.91636363636368
Q5W0B7,F1,model_v4,72.11905982905985
Q5W0N0,F1,model_v4,69.85925465838511
Q5W0Q7,F1,model_v4,53.143800366300425
Q5W0U4,F1,model_v4,91.9521890547263
Q5W0V3,F1,model_v4,79.92754248366013
Q5W0Z9,F1,model_v4,85.17709589041101
Q5W111,F1,model_v4,90.196224489796
Q5W150,F1,model_v4,41.49278571428568
Q5W186,F1,model_v4,66.04641509433962
Q5W188,F1,model_v4,87.53605442176874
Q5W5W9,F1,model_v4,45.58232456140351
Q5W5X9,F1,model_v4,85.77315436241621
Q5XG85,F1,model_v4,56.558510638297854
Q5XG87,F1,model_v4,61.18297927461129
Q5XG92,F1,model_v4,92.60035650623894
Q5XG99,F1,model_v4,62.86104729729728
Q5XKE5,F1,model_v4,68.907214953271
Q5XKK7,F1,model_v4,64.7089393939394
Q5XKL5,F1,model_v4,80.56513227513226
Q5XKP0,F1,model_v4,85.89728813559323
Q5XKR4,F1,model_v4,61.09599999999998
Q5XKR9,F1,model_v4,61.135391304347806
Q5XLA6,F1,model_v4,80.61318181818183
Q5XPI4,F1,model_v4,81.36522070015218
Q5XUX0,F1,model_v4,83.04513914656762
Q5XUX1,F1,model_v4,85.7346288209606
Q5XX13,F1,model_v4,62.657775665399164
Q5XXA6,F1,model_v4,76.52135902636918
Q5YKI7,F1,model_v4,59.17862385321099
Q5ZPR3,F1,model_v4,84.2400749063671
Q60I27,F1,model_v4,81.27267576075548
Q629K1,F1,model_v4,74.05430232558139
Q63HK3,F1,model_v4,50.64921406411585
Q63HK5,F1,model_v4,54.84497687326553
Q63HM1,F1,model_v4,94.00089108910895
Q63HM2,F1,model_v4,78.38906143344703
Q63HM9,F1,model_v4,88.3978816199377
Q63HN1,F1,model_v4,46.835413669064735
Q63HN8,F1,model_v4,69.80014999999996
Q63HN8,F10,model_v4,83.25622142857135
Q63HN8,F11,model_v4,81.03672857142864
Q63HN8,F12,model_v4,77.62361428571435
Q63HN8,F13,model_v4,80.11740714285719
Q63HN8,F14,model_v4,80.4911857142857
Q63HN8,F15,model_v4,80.60610714285718
Q63HN8,F16,model_v4,81.73086428571432
Q63HN8,F17,model_v4,82.70951428571425
Q63HN8,F18,model_v4,83.97829999999989
Q63HN8,F19,model_v4,85.01672857142874
Q63HN8,F2,model_v4,75.31297857142867
Q63HN8,F20,model_v4,85.15970714285714
Q63HN8,F21,model_v4,84.96756420878205
Q63HN8,F3,model_v4,80.92197857142854
Q63HN8,F4,model_v4,81.81953571428554
Q63HN8,F5,model_v4,82.90359285714284
Q63HN8,F6,model_v4,83.33985714285714
Q63HN8,F7,model_v4,84.11097857142857
Q63HN8,F8,model_v4,85.05258571428566
Q63HN8,F9,model_v4,85.41589285714286
Q63HQ0,F1,model_v4,64.97639072847683
Q63HQ2,F1,model_v4,80.42777777777782
Q63HR2,F1,model_v4,58.57709723207957
Q63ZE4,F1,model_v4,87.12711645101665
Q63ZY3,F1,model_v4,60.56868390129255
Q63ZY6,F1,model_v4,76.93784126984121
Q641Q2,F1,model_v4,47.54932140193879
Q641Q3,F1,model_v4,83.6171704180064
Q643R3,F1,model_v4,83.20803435114512
Q64ET8,F1,model_v4,60.882086330935245
Q64LD2,F1,model_v4,68.25408088235288
Q658K8,F1,model_v4,74.03248120300752
Q658L1,F1,model_v4,70.64374371859296
Q658N2,F1,model_v4,77.9269565217392
Q658P3,F1,model_v4,88.88364754098353
Q658T7,F1,model_v4,48.994492440604745
Q658Y4,F1,model_v4,76.6173627684963
Q659A1,F1,model_v4,64.55884928716897
Q659C4,F1,model_v4,55.585229759299786
Q66GS9,F1,model_v4,76.25971929824576
Q66K14,F1,model_v4,73.9098640000002
Q66K41,F1,model_v4,60.561137440758294
Q66K64,F1,model_v4,76.35716666666666
Q66K66,F1,model_v4,75.32286111111107
Q66K74,F1,model_v4,64.7999527856469
Q66K79,F1,model_v4,84.72297546012263
Q66K80,F1,model_v4,49.16847457627118
Q66K89,F1,model_v4,55.15501275510197
Q66LE6,F1,model_v4,91.12198675496685
Q66PJ3,F1,model_v4,52.609358669833775
Q674R7,F1,model_v4,68.12443722943719
Q674X7,F1,model_v4,69.9753935483871
Q676U5,F1,model_v4,84.09560131795713
Q67FW5,F1,model_v4,93.71423822714682
Q684P5,F1,model_v4,65.35980821917813
Q685J3,F1,model_v4,51.9694428571429
Q685J3,F10,model_v4,57.409571428571454
Q685J3,F11,model_v4,55.858142857142845
Q685J3,F12,model_v4,55.25746428571426
Q685J3,F13,model_v4,52.25484285714285
Q685J3,F14,model_v4,49.10585714285719
Q685J3,F15,model_v4,46.90314285714285
Q685J3,F16,model_v4,46.445657142857165
Q685J3,F17,model_v4,51.65182521268361
Q685J3,F2,model_v4,53.76535714285718
Q685J3,F3,model_v4,57.043607142857155
Q685J3,F4,model_v4,41.50063571428576
Q685J3,F5,model_v4,50.39204999999998
Q685J3,F6,model_v4,57.78480714285712
Q685J3,F7,model_v4,51.50520714285714
Q685J3,F8,model_v4,47.772814285714226
Q685J3,F9,model_v4,49.267649999999975
Q687X5,F1,model_v4,91.27564270152502
Q68BL7,F1,model_v4,66.52079754601235
Q68BL8,F1,model_v4,63.62162666666668
Q68CJ6,F1,model_v4,78.35611809045221
Q68CJ9,F1,model_v4,58.419349240780896
